113.0,108.9,4.1,0.548,1.35,14.4,0.4,0.729,0.556,14.8,0.476,0.543,102.79,115.0,0.531,42.0,0.408,14.0,0.35,32.0,0.842,3.0,130.0,81.0,3.0,8.0,10.0,23.0,3,-3.8,1,106,0,90.3,103.9,-13.6,0.545,1.64,13.4,0.227,0.654,0.415,10.7,0.406,0.443,103.0,103.0,0.319,33.0,0.367,7.0,0.269,20.0,0.588,2.0,93.0,55.0,3.0,8.0,7.0,27.0,2,-6.3,1,112,1
90.3,103.9,-13.6,0.545,1.64,13.4,0.227,0.654,0.415,10.7,0.406,0.443,103.0,103.0,0.319,33.0,0.367,7.0,0.269,20.0,0.588,2.0,93.0,55.0,3.0,8.0,7.0,27.0,2,-6.3,1,112,1,113.0,108.9,4.1,0.548,1.35,14.4,0.4,0.729,0.556,14.8,0.476,0.543,102.79,115.0,0.531,42.0,0.408,14.0,0.35,32.0,0.842,3.0,130.0,81.0,3.0,8.0,10.0,23.0,3,-3.8,1,106,0
106.7,107.7,-1.0,0.5,1.77,14.7,0.274,0.78,0.521,10.9,0.486,0.528,106.87,119.0,0.535,46.0,0.426,13.0,0.302,22.0,0.786,4.0,127.0,62.0,0.0,19.0,6.0,8.0,2,0,1,121,0,120.0,120.2,-0.2,0.622,1.47,19.7,0.273,0.596,0.455,18.1,0.642,0.663,104.5,105.0,0.506,45.0,0.511,23.0,0.523,13.0,0.813,4.0,126.0,71.0,2.0,5.0,8.0,10.0,2,-16.7,1,99,1
120.0,120.2,-0.2,0.622,1.47,19.7,0.273,0.596,0.455,18.1,0.642,0.663,104.5,105.0,0.506,45.0,0.511,23.0,0.523,13.0,0.813,4.0,126.0,71.0,2.0,5.0,8.0,10.0,2,-16.7,1,99,1,106.7,107.7,-1.0,0.5,1.77,14.7,0.274,0.78,0.521,10.9,0.486,0.528,106.87,119.0,0.535,46.0,0.426,13.0,0.302,22.0,0.786,4.0,127.0,62.0,0.0,19.0,6.0,8.0,2,0,1,121,0
100.9,110.1,-9.2,0.545,1.71,17.2,0.137,0.778,0.438,12.7,0.521,0.545,109.5,110.0,0.443,44.0,0.468,10.0,0.333,13.0,0.722,1.0,111.0,56.0,0.0,9.0,8.0,18.0,2,-9.8,1,109,0,107.7,106.7,1.0,0.396,1.19,12.9,0.22,0.726,0.479,13.7,0.55,0.56,106.87,117.0,0.465,48.0,0.475,15.0,0.441,15.0,0.577,9.0,126.0,77.0,0.0,24.0,7.0,21.0,2,9.6,1,113,1
107.7,106.7,1.0,0.396,1.19,12.9,0.22,0.726,0.479,13.7,0.55,0.56,106.87,117.0,0.465,48.0,0.475,15.0,0.441,15.0,0.577,9.0,126.0,77.0,0.0,24.0,7.0,21.0,2,9.6,1,113,1,100.9,110.1,-9.2,0.545,1.71,17.2,0.137,0.778,0.438,12.7,0.521,0.545,109.5,110.0,0.443,44.0,0.468,10.0,0.333,13.0,0.722,1.0,111.0,56.0,0.0,9.0,8.0,18.0,2,-9.8,1,109,0
88.6,105.3,-16.7,0.579,0.92,14.8,0.25,0.745,0.476,21.1,0.455,0.494,114.0,114.0,0.375,38.0,0.427,5.0,0.156,20.0,0.667,7.0,101.0,57.0,1.0,8.0,6.0,8.0,2,-2.1999999999999993,1,102,1,120.2,120.0,0.2,0.51,2.08,16.5,0.404,0.727,0.545,11.5,0.51,0.545,104.5,104.0,0.494,49.0,0.467,9.0,0.3,18.0,0.818,4.0,125.0,63.0,0.0,5.0,9.0,10.0,2,-18.0,1,110,0
120.2,120.0,0.2,0.51,2.08,16.5,0.404,0.727,0.545,11.5,0.51,0.545,104.5,104.0,0.494,49.0,0.467,9.0,0.3,18.0,0.818,4.0,125.0,63.0,0.0,5.0,9.0,10.0,2,-18.0,1,110,0,88.6,105.3,-16.7,0.579,0.92,14.8,0.25,0.745,0.476,21.1,0.455,0.494,114.0,114.0,0.375,38.0,0.427,5.0,0.156,20.0,0.667,7.0,101.0,57.0,1.0,8.0,6.0,8.0,2,-2.1999999999999993,1,102,1
108.9,113.0,-4.1,0.698,1.58,18.8,0.271,0.6,0.444,17.0,0.515,0.551,102.79,112.0,0.469,43.0,0.422,19.0,0.422,17.0,0.85,9.0,122.0,78.0,5.0,7.0,8.0,19.0,3,-35.5,1,116,1,103.8,96.2,7.7,0.486,0.85,13.3,0.182,0.741,0.5,19.2,0.533,0.597,104.0,104.0,0.568,35.0,0.461,11.0,0.306,27.0,0.818,5.0,108.0,61.0,1.0,6.0,7.0,9.0,2,0.0,1,123,0
103.8,96.2,7.7,0.486,0.85,13.3,0.182,0.741,0.5,19.2,0.533,0.597,104.0,104.0,0.568,35.0,0.461,11.0,0.306,27.0,0.818,5.0,108.0,61.0,1.0,6.0,7.0,9.0,2,0.0,1,123,0,108.9,113.0,-4.1,0.698,1.58,18.8,0.271,0.6,0.444,17.0,0.515,0.551,102.79,112.0,0.469,43.0,0.422,19.0,0.422,17.0,0.85,9.0,122.0,78.0,5.0,7.0,8.0,19.0,3,-35.5,1,116,1
