110.5,103.9,6.65,0.6715,1.5750000000000002,20.3,0.255,0.779,0.528,17.9,0.5800000000000001,0.601,102.515,113.5,0.551,47.0,0.507,13.5,0.45,17.0,0.6915,3.5,124.5,65.0,0.5,5.0,6.5,13.5,1,-3.5,2,118,1,109.65,97.35,12.350000000000001,0.5125,1.4449999999999998,15.55,0.3235,0.7569999999999999,0.542,14.649999999999999,0.5225,0.5609999999999999,101.0,101.5,0.5860000000000001,41.0,0.4685,9.5,0.3205,19.5,0.747,7.0,111.0,51.0,1.0,6.5,8.0,12.0,1,0,2,94,0
98.30000000000001,113.9,-15.65,0.6174999999999999,1.375,16.6,0.20199999999999999,0.6625,0.4335,16.1,0.48150000000000004,0.52,100.25,99.5,0.40149999999999997,35.5,0.4225,10.0,0.35250000000000004,17.0,0.739,6.0,98.0,65.0,0.5,9.0,4.0,11.5,1,-10.3,2,130,1,122.65,106.4,16.2,0.4565,1.29,15.8,0.308,0.7835000000000001,0.5794999999999999,16.1,0.628,0.649,105.0,105.5,0.61,48.0,0.5335000000000001,17.0,0.47800000000000004,16.5,0.7625,5.0,129.5,76.0,0.5,9.0,6.0,24.5,2,0,2,110,0
122.65,106.4,16.2,0.4565,1.29,15.8,0.308,0.7835000000000001,0.5794999999999999,16.1,0.628,0.649,105.0,105.5,0.61,48.0,0.5335000000000001,17.0,0.47800000000000004,16.5,0.7625,5.0,129.5,76.0,0.5,9.0,6.0,24.5,2,0,2,110,0,98.30000000000001,113.9,-15.65,0.6174999999999999,1.375,16.6,0.20199999999999999,0.6625,0.4335,16.1,0.48150000000000004,0.52,100.25,99.5,0.40149999999999997,35.5,0.4225,10.0,0.35250000000000004,17.0,0.739,6.0,98.0,65.0,0.5,9.0,4.0,11.5,1,-10.3,2,130,1
114.94999999999999,100.0,14.95,0.6315,2.1399999999999997,20.7,0.279,0.8025,0.552,13.55,0.5700000000000001,0.592,106.75,107.0,0.5945,49.0,0.524,8.5,0.2905,16.5,0.6779999999999999,6.5,123.0,50.0,1.0,14.5,7.0,5.5,1,7.300000000000001,2,108,1,109.45,122.65,-13.200000000000001,0.5505,2.41,16.4,0.3245,0.6925,0.47950000000000004,11.15,0.491,0.5115,99.25,99.0,0.40800000000000003,42.5,0.4265,13.0,0.373,10.5,0.7055,5.5,108.5,48.5,2.0,10.0,7.5,17.5,2,3.5,2,107,0
109.45,122.65,-13.200000000000001,0.5505,2.41,16.4,0.3245,0.6925,0.47950000000000004,11.15,0.491,0.5115,99.25,99.0,0.40800000000000003,42.5,0.4265,13.0,0.373,10.5,0.7055,5.5,108.5,48.5,2.0,10.0,7.5,17.5,2,3.5,2,107,0,114.94999999999999,100.0,14.95,0.6315,2.1399999999999997,20.7,0.279,0.8025,0.552,13.55,0.5700000000000001,0.592,106.75,107.0,0.5945,49.0,0.524,8.5,0.2905,16.5,0.6779999999999999,6.5,123.0,50.0,1.0,14.5,7.0,5.5,1,7.300000000000001,2,108,1
89.6,118.55,-28.9,0.5575,1.355,13.7,0.23900000000000002,0.7010000000000001,0.4385,13.100000000000001,0.40900000000000003,0.452,110.75,110.5,0.31799999999999995,35.5,0.35850000000000004,10.0,0.2625,18.0,0.746,6.0,99.0,68.0,2.5,12.5,7.5,21.5,2,9.4,2,129,0,97.65,116.9,-19.25,0.6160000000000001,1.165,15.3,0.27149999999999996,0.7595000000000001,0.4815,17.2,0.461,0.522,107.0,107.5,0.39649999999999996,35.0,0.394,12.0,0.3195,23.0,0.8685,5.0,105.0,50.5,0.5,8.0,8.5,12.5,1,4.5,2,128,1
97.65,116.9,-19.25,0.6160000000000001,1.165,15.3,0.27149999999999996,0.7595000000000001,0.4815,17.2,0.461,0.522,107.0,107.5,0.39649999999999996,35.0,0.394,12.0,0.3195,23.0,0.8685,5.0,105.0,50.5,0.5,8.0,8.5,12.5,1,4.5,2,128,1,89.6,118.55,-28.9,0.5575,1.355,13.7,0.23900000000000002,0.7010000000000001,0.4385,13.100000000000001,0.40900000000000003,0.452,110.75,110.5,0.31799999999999995,35.5,0.35850000000000004,10.0,0.2625,18.0,0.746,6.0,99.0,68.0,2.5,12.5,7.5,21.5,2,9.4,2,129,0
107.30000000000001,103.95,3.3499999999999996,0.5565,1.455,15.75,0.3245,0.777,0.552,15.5,0.4865,0.5315000000000001,102.24000000000001,107.0,0.4965,42.0,0.447,7.5,0.27,23.5,0.7355,8.0,115.0,59.0,0.5,3.5,7.0,6.5,1,0,2,100,1,100.95,100.95,0.0,0.5815,1.69,16.95,0.2145,0.758,0.49150000000000005,14.5,0.5125,0.54,103.25,103.5,0.5155000000000001,39.5,0.4495,11.0,0.3085,14.5,0.7364999999999999,6.0,104.5,59.0,0.0,8.5,6.0,6.0,1,0,2,116,0
100.95,100.95,0.0,0.5815,1.69,16.95,0.2145,0.758,0.49150000000000005,14.5,0.5125,0.54,103.25,103.5,0.5155000000000001,39.5,0.4495,11.0,0.3085,14.5,0.7364999999999999,6.0,104.5,59.0,0.0,8.5,6.0,6.0,1,0,2,116,0,107.30000000000001,103.95,3.3499999999999996,0.5565,1.455,15.75,0.3245,0.777,0.552,15.5,0.4865,0.5315000000000001,102.24000000000001,107.0,0.4965,42.0,0.447,7.5,0.27,23.5,0.7355,8.0,115.0,59.0,0.5,3.5,7.0,6.5,1,0,2,100,1
110.2,102.35,7.85,0.5625,2.09,16.6,0.27149999999999996,0.6575,0.46499999999999997,10.7,0.502,0.543,103.25,103.0,0.533,41.5,0.439,12.0,0.358,18.5,0.7895,5.0,113.5,58.5,1.0,7.5,7.5,9.0,1,5.9,2,91,0,119.4,112.7,6.700000000000001,0.613,1.5499999999999998,19.0,0.3295,0.8305,0.5885,17.4,0.595,0.6275,103.0,103.5,0.5505,44.5,0.5145,14.0,0.39849999999999997,20.5,0.741,3.0,123.5,50.0,0.0,7.0,5.0,16.0,2,5.4,2,127,1
119.4,112.7,6.700000000000001,0.613,1.5499999999999998,19.0,0.3295,0.8305,0.5885,17.4,0.595,0.6275,103.0,103.5,0.5505,44.5,0.5145,14.0,0.39849999999999997,20.5,0.741,3.0,123.5,50.0,0.0,7.0,5.0,16.0,2,5.4,2,127,1,110.2,102.35,7.85,0.5625,2.09,16.6,0.27149999999999996,0.6575,0.46499999999999997,10.7,0.502,0.543,103.25,103.0,0.533,41.5,0.439,12.0,0.358,18.5,0.7895,5.0,113.5,58.5,1.0,7.5,7.5,9.0,1,5.9,2,91,0
97.5,106.15,-8.65,0.622,1.4649999999999999,17.8,0.2385,0.788,0.5095000000000001,17.049999999999997,0.5085,0.527,102.265,113.0,0.457,42.5,0.44599999999999995,12.0,0.2925,13.0,0.5469999999999999,3.5,110.0,55.5,1.0,6.0,11.0,7.0,2,-2.6000000000000005,2,120,0,116.6,101.95,14.65,0.5815,1.2850000000000001,16.6,0.27,0.7545,0.5335000000000001,18.0,0.5625,0.6225,105.75,105.5,0.571,40.5,0.482,13.5,0.3805,28.5,0.848,4.0,123.0,62.5,0.5,8.0,8.5,16.0,2,-9.1,2,128,1
116.6,101.95,14.65,0.5815,1.2850000000000001,16.6,0.27,0.7545,0.5335000000000001,18.0,0.5625,0.6225,105.75,105.5,0.571,40.5,0.482,13.5,0.3805,28.5,0.848,4.0,123.0,62.5,0.5,8.0,8.5,16.0,2,-9.1,2,128,1,97.5,106.15,-8.65,0.622,1.4649999999999999,17.8,0.2385,0.788,0.5095000000000001,17.049999999999997,0.5085,0.527,102.265,113.0,0.457,42.5,0.44599999999999995,12.0,0.2925,13.0,0.5469999999999999,3.5,110.0,55.5,1.0,6.0,11.0,7.0,2,-2.6000000000000005,2,120,0
107.95,118.2,-10.25,0.546,2.225,16.95,0.192,0.7335,0.4595,9.8,0.518,0.554,107.0,107.0,0.4455,43.0,0.457,11.5,0.33599999999999997,18.0,0.7364999999999999,7.0,115.5,66.5,0.0,13.5,5.0,8.0,2,1.6,2,116,0,112.36666666666666,96.06666666666666,16.3,0.58,1.2399999999999998,16.53333333333333,0.27099999999999996,0.6766666666666666,0.49699999999999994,17.5,0.5686666666666667,0.6113333333333333,104.5,104.66666666666666,0.5996666666666666,39.33333333333333,0.4743333333333333,15.666666666666666,0.43599999999999994,23.0,0.7773333333333333,7.333333333333332,117.33333333333331,56.33333333333333,1.3333333333333333,7.666666666666666,4.666666666666666,8.333333333333332,1,11.5,3,111,1
112.36666666666666,96.06666666666666,16.3,0.58,1.2399999999999998,16.53333333333333,0.27099999999999996,0.6766666666666666,0.49699999999999994,17.5,0.5686666666666667,0.6113333333333333,104.5,104.66666666666666,0.5996666666666666,39.33333333333333,0.4743333333333333,15.666666666666666,0.43599999999999994,23.0,0.7773333333333333,7.333333333333332,117.33333333333331,56.33333333333333,1.3333333333333333,7.666666666666666,4.666666666666666,8.333333333333332,1,11.5,3,111,1,107.95,118.2,-10.25,0.546,2.225,16.95,0.192,0.7335,0.4595,9.8,0.518,0.554,107.0,107.0,0.4455,43.0,0.457,11.5,0.33599999999999997,18.0,0.7364999999999999,7.0,115.5,66.5,0.0,13.5,5.0,8.0,2,1.6,2,116,0
112.85,105.75,7.1,0.48750000000000004,1.485,13.95,0.3665,0.7835,0.577,14.55,0.49750000000000005,0.5445,102.25,102.5,0.5289999999999999,39.5,0.42000000000000004,14.5,0.33699999999999997,22.0,0.7865,3.5,115.5,68.0,0.0,14.0,6.0,17.5,2,0,2,110,0,107.8,105.9,1.9,0.5745,1.345,16.65,0.327,0.778,0.5575,16.9,0.522,0.556,103.5,103.5,0.522,41.0,0.4585,11.5,0.3055,18.0,0.736,4.5,111.5,55.0,0.0,7.0,4.0,7.5,2,7.8,2,109,1
