101.0,98.1,2.9,0.513,1.67,14.3,0.322,0.645,0.488,11.7,0.452,0.483,103.0,103.0,0.56,39.0,0.415,7.0,0.28,19.0,0.613,7.0,104.0,60.0,0.0,7.0,0.0,48.0,2,0,1,88,1,107.7,109.7,-2.0,0.512,1.91,15.7,0.193,0.696,0.417,10.6,0.533,0.551,103.5,104.0,0.473,41.0,0.446,16.0,0.421,14.0,0.636,9.0,112.0,69.0,2.0,13.0,7.0,34.0,2,0,1,120,0
107.7,109.7,-2.0,0.512,1.91,15.7,0.193,0.696,0.417,10.6,0.533,0.551,103.5,104.0,0.473,41.0,0.446,16.0,0.421,14.0,0.636,9.0,112.0,69.0,2.0,13.0,7.0,34.0,2,0,1,120,0,101.0,98.1,2.9,0.513,1.67,14.3,0.322,0.645,0.488,11.7,0.452,0.483,103.0,103.0,0.56,39.0,0.415,7.0,0.28,19.0,0.613,7.0,104.0,60.0,0.0,7.0,0.0,48.0,2,0,1,88,1
112.5,94.7,17.8,0.467,1.31,14.0,0.31,0.765,0.523,14.3,0.515,0.559,112.5,112.0,0.595,45.0,0.455,12.0,0.364,24.0,0.774,6.0,126.0,59.0,1.0,8.0,10.0,28.0,2,-23.299999999999997,1,105,0,99.0,103.0,-4.0,0.7,1.47,20.2,0.261,0.655,0.475,18.8,0.518,0.545,100.5,101.0,0.523,40.0,0.488,5.0,0.185,15.0,0.682,5.0,100.0,61.0,0.0,17.0,0.0,30.0,2,-5.2,1,107,1
99.0,103.0,-4.0,0.7,1.47,20.2,0.261,0.655,0.475,18.8,0.518,0.545,100.5,101.0,0.523,40.0,0.488,5.0,0.185,15.0,0.682,5.0,100.0,61.0,0.0,17.0,0.0,30.0,2,-5.2,1,107,1,112.5,94.7,17.8,0.467,1.31,14.0,0.31,0.765,0.523,14.3,0.515,0.559,112.5,112.0,0.595,45.0,0.455,12.0,0.364,24.0,0.774,6.0,126.0,59.0,1.0,8.0,10.0,28.0,2,-23.299999999999997,1,105,0
116.0,104.0,12.0,0.467,2.1,15.9,0.212,0.638,0.436,10.0,0.565,0.575,100.0,100.0,0.585,45.0,0.489,14.0,0.424,12.0,0.6,7.0,116.0,66.0,1.0,8.0,1.0,45.0,2,7.8,1,113,1,100.0,82.1,17.9,0.5,1.4,15.1,0.25,0.825,0.54,14.3,0.49,0.509,105.5,105.0,0.595,42.0,0.433,11.0,0.297,10.0,0.714,5.0,105.0,49.0,1.0,8.0,0.0,31.0,3,0,1,101,0
100.0,82.1,17.9,0.5,1.4,15.1,0.25,0.825,0.54,14.3,0.49,0.509,105.5,105.0,0.595,42.0,0.433,11.0,0.297,10.0,0.714,5.0,105.0,49.0,1.0,8.0,0.0,31.0,3,0,1,101,0,116.0,104.0,12.0,0.467,2.1,15.9,0.212,0.638,0.436,10.0,0.565,0.575,100.0,100.0,0.585,45.0,0.489,14.0,0.424,12.0,0.6,7.0,116.0,66.0,1.0,8.0,1.0,45.0,2,7.8,1,113,1
87.4,115.6,-28.3,0.64,1.6,13.1,0.242,0.564,0.366,10.5,0.357,0.431,95.5,95.0,0.286,25.0,0.298,10.0,0.345,23.0,0.821,3.0,83.0,57.0,0.0,3.0,0.0,32.0,2,-10.5,1,131,1,94.7,112.5,-17.8,0.463,0.79,13.5,0.235,0.69,0.477,21.2,0.511,0.546,112.5,113.0,0.405,41.0,0.456,10.0,0.278,15.0,0.833,3.0,107.0,70.0,1.0,8.0,5.0,37.0,2,-17.8,1,117,0
94.7,112.5,-17.8,0.463,0.79,13.5,0.235,0.69,0.477,21.2,0.511,0.546,112.5,113.0,0.405,41.0,0.456,10.0,0.278,15.0,0.833,3.0,107.0,70.0,1.0,8.0,5.0,37.0,2,-17.8,1,117,0,87.4,115.6,-28.3,0.64,1.6,13.1,0.242,0.564,0.366,10.5,0.357,0.431,95.5,95.0,0.286,25.0,0.298,10.0,0.345,23.0,0.821,3.0,83.0,57.0,0.0,3.0,0.0,32.0,2,-10.5,1,131,1
112.5,114.3,-1.8,0.513,1.82,14.9,0.34,0.571,0.459,11.5,0.462,0.525,97.0,96.0,0.493,39.0,0.429,6.0,0.316,24.0,0.889,2.0,108.0,54.0,0.0,5.0,7.0,35.0,2,-1.1,1,131,1,104.0,116.0,-12.0,0.5,1.06,12.6,0.362,0.788,0.564,16.0,0.441,0.509,100.0,100.0,0.415,34.0,0.4,7.0,0.368,29.0,0.744,0.0,104.0,56.0,0.0,13.0,0.0,29.0,2,1.5,1,123,0
104.0,116.0,-12.0,0.5,1.06,12.6,0.362,0.788,0.564,16.0,0.441,0.509,100.0,100.0,0.415,34.0,0.4,7.0,0.368,29.0,0.744,0.0,104.0,56.0,0.0,13.0,0.0,29.0,2,1.5,1,123,0,112.5,114.3,-1.8,0.513,1.82,14.9,0.34,0.571,0.459,11.5,0.462,0.525,97.0,96.0,0.493,39.0,0.429,6.0,0.316,24.0,0.889,2.0,108.0,54.0,0.0,5.0,7.0,35.0,2,-1.1,1,131,1
109.3,115.0,-5.6,0.347,1.89,13.2,0.143,0.795,0.452,8.4,0.553,0.568,107.0,107.0,0.447,49.0,0.516,7.0,0.368,12.0,0.667,3.0,117.0,45.0,0.0,12.0,8.0,33.0,2,-30.7,1,129,0,124.8,107.7,17.1,0.692,3.0,23.1,0.347,0.778,0.573,11.4,0.582,0.608,104.5,105.0,0.616,52.0,0.531,10.0,0.4,17.0,0.773,3.0,131.0,61.0,0.0,1.0,4.0,32.0,2,-1.6,1,149,1
