116.3,125.7,-9.4,0.809,3.45,25.3,0.163,0.66,0.406,10.6,0.581,0.599,104.5,104.0,0.456,47.0,0.505,14.0,0.368,13.0,0.722,5.0,121.0,62.0,0.0,7.0,11.0,14.0,2,0,1,112,1,116.0,114.0,2.0,0.63,3.63,18.6,0.333,0.745,0.513,7.5,0.491,0.517,106.5,106.0,0.48,46.0,0.43,13.0,0.419,18.0,0.667,5.0,123.0,53.0,0.0,14.0,10.0,9.0,2,0,1,123,0
116.0,114.0,2.0,0.63,3.63,18.6,0.333,0.745,0.513,7.5,0.491,0.517,106.5,106.0,0.48,46.0,0.43,13.0,0.419,18.0,0.667,5.0,123.0,53.0,0.0,14.0,10.0,9.0,2,0,1,123,0,116.3,125.7,-9.4,0.809,3.45,25.3,0.163,0.66,0.406,10.6,0.581,0.599,104.5,104.0,0.456,47.0,0.505,14.0,0.368,13.0,0.722,5.0,121.0,62.0,0.0,7.0,11.0,14.0,2,0,1,112,1
102.1,128.1,-26.0,0.486,1.06,13.2,0.34,0.615,0.476,16.8,0.459,0.505,95.5,95.0,0.371,35.0,0.407,9.0,0.31,18.0,0.783,6.0,97.0,57.0,0.0,5.0,8.0,10.0,2,-4.499999999999999,1,96,1,110.4,108.1,2.3,0.529,1.42,16.6,0.281,0.704,0.516,15.2,0.567,0.59,103.03,125.0,0.521,51.0,0.486,17.0,0.378,19.0,0.704,10.0,138.0,78.0,2.0,11.0,4.0,15.0,2,-6.8999999999999995,1,121,0
110.4,108.1,2.3,0.529,1.42,16.6,0.281,0.704,0.516,15.2,0.567,0.59,103.03,125.0,0.521,51.0,0.486,17.0,0.378,19.0,0.704,10.0,138.0,78.0,2.0,11.0,4.0,15.0,2,-6.8999999999999995,1,121,0,102.1,128.1,-26.0,0.486,1.06,13.2,0.34,0.615,0.476,16.8,0.459,0.505,95.5,95.0,0.371,35.0,0.407,9.0,0.31,18.0,0.783,6.0,97.0,57.0,0.0,5.0,8.0,10.0,2,-4.499999999999999,1,96,1
92.5,77.6,14.9,0.556,0.91,14.9,0.2,0.696,0.5,20.8,0.475,0.53,106.5,106.0,0.7,36.0,0.444,5.0,0.185,21.0,0.808,8.0,98.0,55.0,1.0,3.0,4.0,17.0,2,2.3,1,135,1,114.0,116.0,-2.0,0.69,1.71,19.8,0.255,0.667,0.487,15.9,0.561,0.607,106.5,107.0,0.52,42.0,0.467,17.0,0.362,21.0,0.875,10.0,122.0,65.0,0.0,8.0,4.0,12.0,2,-15.7,1,134,0
114.0,116.0,-2.0,0.69,1.71,19.8,0.255,0.667,0.487,15.9,0.561,0.607,106.5,107.0,0.52,42.0,0.467,17.0,0.362,21.0,0.875,10.0,122.0,65.0,0.0,8.0,4.0,12.0,2,-15.7,1,134,0,92.5,77.6,14.9,0.556,0.91,14.9,0.2,0.696,0.5,20.8,0.475,0.53,106.5,106.0,0.7,36.0,0.444,5.0,0.185,21.0,0.808,8.0,98.0,55.0,1.0,3.0,4.0,17.0,2,2.3,1,135,1
77.6,92.5,-14.9,0.467,0.74,10.0,0.304,0.8,0.5,17.8,0.345,0.389,106.5,107.0,0.3,30.0,0.309,7.0,0.206,16.0,0.727,4.0,83.0,43.0,0.0,6.0,5.0,9.0,2,9.0,1,115,0,108.1,110.4,-2.3,0.708,1.89,19.0,0.296,0.719,0.484,14.5,0.5,0.527,103.03,124.0,0.479,48.0,0.41,21.0,0.368,17.0,0.739,9.0,134.0,50.0,1.0,4.0,5.0,11.0,2,0,1,83,1
108.1,110.4,-2.3,0.708,1.89,19.0,0.296,0.719,0.484,14.5,0.5,0.527,103.03,124.0,0.479,48.0,0.41,21.0,0.368,17.0,0.739,9.0,134.0,50.0,1.0,4.0,5.0,11.0,2,0,1,83,1,77.6,92.5,-14.9,0.467,0.74,10.0,0.304,0.8,0.5,17.8,0.345,0.389,106.5,107.0,0.3,30.0,0.309,7.0,0.206,16.0,0.727,4.0,83.0,43.0,0.0,6.0,5.0,9.0,2,9.0,1,115,0
118.2,98.0,20.2,0.545,1.85,18.3,0.205,0.764,0.515,13.1,0.594,0.624,99.0,99.0,0.6,44.0,0.518,13.0,0.52,16.0,0.8,5.0,117.0,56.0,0.0,15.0,5.0,4.0,2,8.0,1,109,1,102.0,124.5,-22.5,0.514,1.46,15.1,0.176,0.707,0.459,12.7,0.542,0.552,102.0,102.0,0.407,37.0,0.44,17.0,0.531,13.0,0.565,9.0,104.0,66.0,1.0,15.0,4.0,10.0,3,5.3,1,114,0
102.0,124.5,-22.5,0.514,1.46,15.1,0.176,0.707,0.459,12.7,0.542,0.552,102.0,102.0,0.407,37.0,0.44,17.0,0.531,13.0,0.565,9.0,104.0,66.0,1.0,15.0,4.0,10.0,3,5.3,1,114,0,118.2,98.0,20.2,0.545,1.85,18.3,0.205,0.764,0.515,13.1,0.594,0.624,99.0,99.0,0.6,44.0,0.518,13.0,0.52,16.0,0.8,5.0,117.0,56.0,0.0,15.0,5.0,4.0,2,8.0,1,109,1
